kategori,baslik,link,icerik
saglik,Bakan Memişoğlu: Sağlıklı toplum için uğraşıyoruz,https://www.trthaber.com/haber/saglik/bakan-memisoglu-saglikli-toplum-icin-ugrasiyoruz-907180.html,"Sağlık Bakanı Kemal Memişoğlu,AK PartiTBMMGrup Toplantısı öncesinde basın mensuplarının sorularını yanıtladı. Bir soru üzerinde toplumda kilo sorunu bulunduğunu aktaran Memişoğlu, şu ifadeleri kullandı: ""Toplum sağlıklı kalmalı, biz sağlıklı toplum için uğraşıyoruz, sağlıklı Türkiye Yüzyılı için uğraşıyoruz. Onun için bu farkındalığı, kilo anlamında da bağımlılık anlamında da sezaryen anlamında da söylemeye devam edeceğiz. Sizlere de söyletmeye devam edeceğiz."""
saglik,Sağlık Bakanlığı vatandaşların vücut kitle indeksini ölçecek,https://www.trthaber.com/haber/saglik/saglik-bakanligi-vatandaslarin-vucut-kitle-indeksini-olcecek-906908.html,"Bakan Kemal Memişoğlu, sosyalmedyahesabındaki açıklamasında, vatandaşların sağlığı için 10 milyon kişiye ulaşma hedefiyle yeni bir uygulamayı hayata geçirdiklerini belirtti. 81 ilde eş zamanlı başlatılan program ile sağlık personelinin, vatandaşların yoğun olduğu meydanlarda, kamusal alanlarda ve etkinlik noktalarında boy, kilo ve vücut kitle indeksi ölçümleri gerçekleştireceğini bildiren Memişoğlu, fazla kilolu kişilerin tespit edilerek Sağlıklı Hayat Merkezleri veAileSağlığı Merkezlerine yönlendirileceğini, bu sayede kişilere diyetisyenlerce beslenme danışmanlığı ve takip hizmeti sunulacağını vurguladı. Bakan Memişoğlu, şunları kaydetti: ""Süreç, İl Sağlık Müdürlüklerimiz, ilgili kamu kurumlarımız ile Kızılay,Yeşilayve çeşitli sivil toplum kuruluşlarımızla iş birliği içinde yürütülecek. Hedefimiz, 10 Mayıs-10 Temmuz 2025 arasında 10 milyon vatandaşımıza ulaşmak. Fazla kilonun zararları konusunda farkındalık oluşturmak ve sağlıklı yaşam kültürünü yaygınlaştırmak. Gerek sağlık okuryazarlığı düzeyini artırmaya yönelikeğitimprogramlarımız gerek sağlıklı yaşam alışkanlıklarınıteşvikedecek saha uygulamalarımızla 'hastalanmadan sağlığını koruyan bir toplum' hedefi için çalışmaya devam edeceğiz."""
teknoloji,"""X'te büyük operasyonel iyileştirmelere ihtiyaç var""",https://www.trthaber.com/haber/bilim-teknoloji/elon-musk-xte-buyuk-operasyonel-iyilestirmelere-ihtiyac-var-908279.html,"Sosyalmedyaplatformu X'te yaşanan erişim sorunları kullanıcıların tepkisini çekmeye devam ediyor. Platforma dair haberleri paylaşan bir hesap,""Bu sabah X'te kesintiler yaşanıyor. Bu durum, X'in kiraladığı Oregon’daki veri merkezinde çıkan yangınla ilgili olabilir""değerlendirmesinde bulundu. Bu paylaşıma yanıt veren Musk,""Yeniden 7/24 işteyim, konferans odalarında, sunucu odalarında ve fabrika alanlarında uyuyorum. X/xAI ve Tesla'ya (artı gelecek hafta yapılacak Starship fırlatması) son derece odaklanmam gerekiyor, çünkü kritik teknolojiler devreye giriyor. Bu hafta yaşanan X erişim sorunlarının da gösterdiği gibi, büyük operasyonel iyileştirmelere ihtiyaç var. Yedekleme sistemlerinin devreye girmesi gerekirdi ama çalışmadı""sözlerini kullandı."
teknoloji,"James Webb Uzay Teleskobu, bilinen en uzak galaksiyi keşfetti",https://www.trthaber.com/haber/bilim-teknoloji/james-webb-uzay-teleskobu-bilinen-en-uzak-galaksiyi-kesfetti-908126.html,"Yeni keşfedilen galaksiye “MoM-z14” adı verildi. Keşif, erken evreni gözlemlemek üzere yürütülen Mirage (veya Miracle) spektroskopik araştırması kapsamında yapıldı. Galaksinin kırmızıya kayma değeri (redshift) z = 14.44 olarak belirlendi. Bu değer, galaksinin ışığının yaklaşık 13.5 milyar yıl önce yayıldığını gösteriyor. Daha önce rekor, JADES-GS-z14-0 adlı galaksinin z = 14.32 değeriyle elindeydi. Ancak MoM-z14, gözlemlenebilir evrenin sınırlarını daha da öteye taşıdı. MIT Kavli Astrofizik veUzayAraştırmaları Enstitüsü’nden Rohan Naidu liderliğinde hazırlanan ve arXiv.org’da yayımlanan çalışmaya göre bu galaksi, evrenin ilk yıldızlarının doğduğu döneme son derece yakın bir evrede oluşmuş olabilir. Araştırmacılar, “JWST, beklenmedik şekilde parlak galaksilerden oluşan bir popülasyonu ortaya çıkardı. Bu, galaksi oluşumu hakkındaki temel soruları gündeme getirdi,” ifadelerini kullandı. Spektroskopik incelemelerde MoM-z14’ün ışığının çoğunlukla yıldızlardan kaynaklandığı belirlendi. Yani galaksi, süper kütleli bir kara delikten yayılan aktif galaktik çekirdek (AGN) ışığına değil, çok sayıda ve muhtemelen süper kütleli yıldızlardan gelen ışıltıya sahip. Ayrıca galaksinin azot-karbon oranı, Güneş’ten daha yüksek. Bu oran, Samanyolu’na bağlı eski küresel yıldız kümelerindekine benzer bir kimyasal bileşime işaret ediyor. Araştırmacılar bu benzerliğin, galaksi evrimini kozmik zaman boyunca birbirine bağlayan ipuçları sunduğunu belirtiyor. MoM-z14 ve benzeri galaksilerde iki farklı yapı gözlemlendi: Noktasal (kompakt) ve yayılmış (geniş) morfolojiler. Kompakt galaksilerin güçlü azot yayımı yaptığı, yayılmış yapıdakilerin ise azot açısından daha zayıf olduğu görülüyor. Bu durum, galaksi kimyası ile fiziksel yapısı arasında doğrudan bir ilişki olabileceğini düşündürüyor. Çalışmanın yazarları, MoM-z14 gibi galaksilerin, galaksi oluşumuna dair anlayışımızda köklü değişimlere yol açabileceğini belirtiyor. Eğer iptal edilmezse, önümüzdeki yıllarda fırlatılması planlanan Nancy Grace Roman Uzay Teleskobu gibi görevler, bu tür galaksilerden yüzlercesini daha keşfetmeyi mümkün kılabilir. Araştırmacılar sonuç cümlesinde şunları yazıyor: “JWST, evrenin en erken dönemlerine dair gözlemlenebilir ufkumuzu hayal bile edemeyeceğimiz noktalara taşıyor. Artık ilk yıldızların oluştuğu dönem bizden çok uzakta değil.”"
teknoloji,TEKNOFEST'e 4 uluslararası ödül,https://www.trthaber.com/haber/bilim-teknoloji/teknofeste-4-uluslararasi-odul-908047.html,"Türkiye Teknoloji Takımı Vakfından (T3 Vakfı) yapılan açıklamaya göre, T3 Vakfı veSanayi ve Teknoloji Bakanlığıtarafından düzenlenen dünyanın en büyük havacılık,uzayve teknoloji festivali TEKNOFEST, Eventex Awards 2025’te büyük bir başarıya imza attı. Dijital formatta gerçekleştirilen ve dünya genelinden binlerce başvurunun değerlendirildiği programda TEKNOFEST, teknoloji,festivalve açık alan etkinliği gibi kilit kategorilerde 4 ödülün sahibi oldu. Teknoloji Etkinliği kategorisinde altın, Açık Alan Etkinliği ve Public Event kategorilerinde gümüş, Festival kategorisinde ise bronz ödül kazanan TEKNOFEST, uluslararası alandaki etkisini bir kez daha ortaya koydu. Öte yandan, 2009 yılından bu yana etkinlik dünyasının en iyilerini ödüllendiren uluslararası Eventex Awards’ta TEKNOFEST,FIFAve Harley Davidson gibi küresel ölçekte tanınan organizasyonların da yarıştığı Açık Alan Etkinliği ve Public Event kategorilerinde aldığı gümüş ödülle önemli bir başarıya imza atmış oldu. Açıklamada, genç nesillere ilham veren vizyonu ve küresel etkisiyle TEKNOFEST'in, Milli Teknoloji Hamlesi’nin taşıyıcısı olarak yenilikçi projeleri hayata geçirmeye, teknolojiye gönül veren milyonlarca gence yol göstermeye ve Türkiye'nin adını uluslararası arenada gururla temsil etmeye devam edeceği belirtildi."
teknoloji,Yapay zeka sohbet robotları yasa dışı bilgi üretebiliyor,https://www.trthaber.com/haber/bilim-teknoloji/yapay-zeka-sohbet-robotlari-yasa-disi-bilgi-uretebiliyor-907901.html,"Prof. Dr. Lior Rokach ve Dr. Michael Fire’ın öncülüğünde hazırlanan araştırmada,yapay zekamodellerinin kolaylıkla manipüle edilerek yasa dışı içerikler üretebildiği tespit edildi. Bilim insanları, “jailbreak” adı verilen yöntemlerle sohbet robotlarının güvenlik sınırlarının aşıldığını, böylece kullanıcı taleplerine karşı etik dışı yanıtlar verilebildiğini ifade etti. Rapora göre, ChatGPT, Gemini ve Claude gibi büyük dil modelleri,eğitimsüreçlerinde internetten elde edilen devasa miktarda veriyle besleniyor. Her ne kadar zararlı içerikler eğitim aşamasında ayıklanmaya çalışılsa da, modeller hâlâ siber suç, kara para aklama,uyuşturucuyapımı ve bomba imalatı gibi yasa dışı konularda bilgi barındırabiliyor. Araştırmacılar, kendi geliştirdikleri evrensel bir jailbreak yöntemiyle birçok sohbet robotunun güvenlik duvarını aştı. Sistemlerin, normalde reddetmeleri gereken sorulara kolaylıkla yanıt verdikleri görüldü. Dr. Fire, “Bu sistemlerin içinde nelerin yer aldığına tanık olmak oldukça sarsıcıydı,” ifadelerini kullanarak, çeşitli suçların adım adım nasıl işleneceğine dair bilgilerin kolaylıkla üretilebildiğini söyledi. Prof. Rokach ise tehdidin ciddiyetine dikkat çekerek, “Daha önce sadece devlet aktörlerinin ya da organize suç örgütlerinin erişebileceği türden bilgiler, artık bir dizüstü bilgisayarı veyacep telefonuolan herkesin eline geçebilir,” dedi. Raporda, bu tür “karanlık yapay zeka modelleri”nin açık internet ortamında ""etik kuralları olmayan"" sistemler olarak tanıtıldıkları ve siber suç,dolandırıcılıkgibi yasa dışı faaliyetlerde kullanıma açık oldukları vurgulandı. Uzmanlara göre teknoloji firmalarının, yapay zekâ modellerini eğitirken kullandıkları verileri daha dikkatli taramaları, zararlı içerikleri engelleyecek güçlü güvenlik duvarları kurmaları ve yasa dışı bilgilerin sistemlerden ""silinmesini"" sağlayacak yeni teknikler geliştirmeleri gerekiyor. Yapay zeka güvenliği konusunda çalışan Dr. Ihsen Alouani, jailbreak saldırılarının; silah üretimi, sosyal mühendislik ve dolandırıcılık gibi alanlarda ciddi riskler barındırdığı uyarısında bulundu. Alouani, “Şirketlerin yalnızca ön yüz güvenliğine değil, sistemsel güvenliğe yatırım yapması şart,” değerlendirmesinde bulundu. Lancaster Üniversitesi'nden Prof. Peter Garraghan ise, büyük dil modellerinin diğeryazılımbileşenleri gibi sürekli güvenlik testlerinden geçmesi gerektiğini söyledi. Garraghan, “Gerçek güvenlik, yalnızca sorumluluk sahibi kullanım değil, sorumluluk sahibitasarımve uygulamayla sağlanabilir,” dedi. OpenAI, ChatGPT’nin en güncel modeli olan “o1”in güvenlik politikalarına karşı daha dayanıklı olduğunu belirtti.Microsoftise jailbreak girişimlerine karşı yürüttükleri çalışmaları içeren bir blog bağlantısı paylaştı. Meta,Googleve Anthropic henüz açıklama yapmadı."
teknoloji,Uluslararası MEB Robot Yarışması yarın başlıyor,https://www.trthaber.com/haber/bilim-teknoloji/uluslararasi-meb-robot-yarismasi-yarin-basliyor-907826.html,"MEB tarafından her yıl uluslararası nitelikte düzenlenen yarışma, bu yıl 21-24 Mayıs'ta Kadir Has Kongre Merkezi'nde gerçekleştirilecek. İl MilliEğitimMüdürü Coşkun Esen, bakanlık tarafından 17'ncisi gerçekleştirilen yarışmaya Türkiye'nin yanı sıra 14 ülkeden katılım sağlanacağını söyledi. Yarın yarışmanın başlayacağını belirten Esen, bugün yarışma kayıtlarının başladığını, yaklaşık 10 bin 500 katılımcının 3 bin 903 robotuyla mücadele edeceğini kaydetti. Esen, ""Yüzümüzün akıyla inşallah bakanlığımızın güvenine layık olacak şekilde bu organizasyonu gerçekleştireceğimizi düşünüyorum."" dedi. Azerbaycan'dan gelen öğretmen Imamir Mirzoyeva ise 12 öğrenci ile yarışmaya katıldıklarını söyledi. Ekip olarak 5 yıldır yarışmaya katıldıklarını anlatan Mirzoyeva, ""Farklı kategorilerde robotlarla yarışmaya hazırlandık. Geçmişte olduğu gibi derecelerle ülkemize dönmek istiyoruz."" diye konuştu. Azerbaycan'dan gelen öğrencilerden Muhammed Pashazade ise çok heyecanlı olduklarını ve kendilerini motive ettiklerini dile getirdi. Yarışmada derece elde edeceklerini belirten Pashazade, ""Türkiye ileAzerbaycankardeş ülkedir. Bir millet ve iki devlettir."" dedi. Özbekistanlı öğrenci Mamurbek Yusupov da yarışmaya ilk kez katıldığını ve her şeyin çok güzel ilerlediğini kaydetti."
teknoloji,Bakan Kacır'dan Polonya'da diplomasi trafiği,https://www.trthaber.com/haber/bilim-teknoloji/bakan-kacirdan-polonyada-diplomasi-trafigi-907859.html,"Sanayi ve Teknoloji Bakanı Mehmet Fatih Kacır, sosyalmedyahesabından yaptığı paylaşımda, söz konusu görüşmelere ilişkin bilgi verdi. OECDBölgesel Kalkınma Politika Komitesi Bakanlar Toplantısı marjında görüşmeler gerçekleştirdiğini bildiren Kacır, şu değerlendirmelerde bulundu: ""Portekiz Bölgesel Uyum Bakanı Manuel Castro Almeida,ÇekyaBölgesel Kalkınma Bakanı Petr Kulhanek,BulgaristanBölgesel Kalkınma ve Bayındırlık Bakanı Ivan Ivanov,SlovenyaUyum ve Bölgesel Kalkınma Bakanı Aleksander Jevsek ile verimli görüşmeler gerçekleştirdik. Yerel kalkınma, akıllı şehirler ile yeşil vedijital dönüşümbaşlıklarında, ikili ve çok taraflı işbirliklerimizi değerlendirdik. Ortak geleceği birlikte şekillendirme irademizi güçlendirmeye devam ediyoruz."""
teknoloji,Alper Gezeravcı'nın propolis deneyinin sonuçları raporlandı,https://www.trthaber.com/haber/bilim-teknoloji/alper-gezeravcinin-propolis-deneyinin-sonuclari-raporlandi-907804.html,"MuşBilim ve Sanat Merkezi'nde (BİLSEM)eğitimgören Zeynep Nehir Çamlıca, Dilşah İmran Avcı ve Baver BedirhanBingölile öğretmenleri Birsen Geçer, propolisin mikro yer çekimi ortamında bakteriler üzerindeki etkisinin araştırılması amacıyla 2022'de ""Propolisin Antibakteriyel Etkisi Projesi""ni hazırladı. TÜBİTAK OrtaokulAraştırmaProjeleri Yarışması'nda Türkiye finallerinde sergilenen proje, daha sonra Gezeravcı'nın 19 Ocak-9 Şubat 2024'te yaptığıuzayyolculuğu sırasında gerçekleştirdiği 13 deney arasında yer aldı. Deneyde, propolisin gram negatif bakteriler üzerinde antibiyotikten daha güçlü bir etki ortaya koyduğu görüldü. Bu yıl şubat ayında tamamlanan projenin raporları, Türkiye Uzay Ajansına sunuldu. Proje koordinatörü teknolojitasarımöğretmeni Birsen Geçer, öğrencileriyle hazırladıkları projenin uzayda deneyinin yapılmasının gururunu yaşadıklarını söyledi. Öğrenciler için çok önemli bir proje olduğunu ifade eden Geçer, şöyle konuştu: ""Propolis, işçi arıların, bitkilerin gövde, yaprak ve tomurcuklarından topladığı maddeleri başlarında bulunan salgı bezleriyle karıştırıp enzimleri salgılayarak elde ettikleri bir bileşiktir. Propolisin daha önce yapılan bilimsel araştırmalar sonucunda antibakteriyel, antifungal, antioksidan gibi etkilerinin olduğu ortaya konulmuştur. Projemiz, 16. TÜBİTAK Ortaokul Araştırma Projeleri Yarışması'nın Türkiye finallerinde sergilenmişti. Daha sonrasında Bilim Misyonu Çağrısı kapsamında başvurumuzu yaptık. Propolisin mikro yer çekimi ortamındaki, uzaydaki bakteriler üzerinde bir etkisi var mı? Aslında amacımız bunu tespit etmekti. Amaçlarımızdan birisi de Uluslararası Uzay İstasyonu'ndaki bakteri profilini ortaya koymaktı."" Proje kabul edildikten sonraastronotAlper Gezeravcıtarafından Uluslararası Uzay İstasyonu'nda deneyin yapıldığını anımsatan Geçer, şu bilgileri verdi: ""Deney düzeneğimizde kontrol ve deney gruplarımız vardı. Aynı zamanda antibiyotiği de yine kontrol grubu olarak kullandık. Bu çalışmayla propolisin dünyada yaptığımız çalışmaya benzer sonuçlar ortaya koyduğunu gördük. Gram bakteriler üzerinde propolisin antibiyotikten çok daha güçlü bir etki ortaya koyduğu, bazı bakterilerin üzerinde de antibiyotik kadar güçlü etkilerinin olduğu sonucuna ulaştık. Projemiz şubat ayında sonuçlandı. Bu sonuçları rapor haline getirip Türkiye Uzay Ajansına sunduk. Bu çalışmanın tüm detay sonucu bilimsel olarak TÜBİTAK tarafından açıklanacaktır. Elbette çalışmamız burada sonlanmadı. Oradaki bakteriler yine laboratuvarda stoklandı ve üzerinde çeşitli çalışmalar yapacağız."" Amaçlarından birinin de Uluslararası Uzay İstasyonu'ndaki bakteri profilini ortaya koymak olduğunu anlatan Geçer, bu sayede istasyondaki astronotların yaşayabilecekleri birtakım sağlık problemleri karşısında, bakterileri tanıdıkları için buna yönelik tedavi yöntemlerinin bulunmasının daha kolay olacağını düşündüklerini ifade etti. Projenin tıp alanına da katkılarının olacağını vurgulayan Geçer, şunları kaydetti: ""Hastalık yapan bakteriler söz konusu ve bu bakterileri tanımadığımız için onlara yönelik tedavi biçiminin ortaya konulması bu sonuçlarla daha kolay olacaktır. Projenin uzayda gerçekleştirilmiş olması bizim açımızdan gurur verici bir şey. Böyle bilimsel bir deneyimin içerisinde yer alan öğrencilerimin bilimsel düşünme becerileri gelişti, öz güven kazandılar. Aynı şekilde hep kitaplardan okudukları, o uzayda yapılan çalışmalardan birinin içinde yer aldılar ve onlar açısından bu bilgiler de aslında somutlaşmış oldu. Ben en çok öğrencilerim açısından mutlu oldum."""
teknoloji,"Yapay zeka, tartışmalarda insanlardan daha ikna edici olabiliyor",https://www.trthaber.com/haber/bilim-teknoloji/yapay-zeka-tartismalarda-insanlardan-daha-ikna-edici-olabiliyor-907798.html,"İsviçreFederal Teknoloji Enstitüsünden Francesco Salvi öncülüğündeki araştırmada, yapay zekanın ikna gücü ve bunun olası sonuçları incelendi. Çalışma kapsamında 300 katılımcı, 300 insan rakip ile eşleştirildi, ayrıca diğer 300 kişi ""Chat GPT-4"" adlıyapay zekasistemiyle tartıştı. Her bir çift, okul üniforması zorunluluğundanfosilyakıtların yasaklanması ya da yapay zekanın toplum için iyi olup olmamasına kadar uzanan çeşitli tartışmalı konularda görüşlerini savundu. Deneyler sırasında, katılımcılar tartışma öncesi ve sonrası konular hakkındaki görüşlerini bir anket aracılığıyla belirtti. Rakiplerin yarısına, karşılarındaki kişinin yaş, cinsiyet, etnik köken ve siyasi eğilim gibi kişisel bilgileri de verildi. Araştırmada, yapay zekanın, kişisel bilgiler sağlandığında insan rakiplerine kıyasla yüzde 64 daha ikna edici olduğu belirlendi. Ancak kişisel bilgiye erişim olmadan yapay zekanın ikna kabiliyeti insanlar ile eşit düzeyde kaldı. Salvi, araştırmaya ilişkin açıklamasında, ""Yapay zeka, yalnızca iyi argüman sunan biri gibi değil, tam olarak sizin düğmelerinize basmayı bilen biri gibi tartışıyor"" değerlendirmesinde bulundu. Sosyalmedyaplatformlarındaki kişisel bilgilerin, yapay zekanın ikna gücünü daha da artırdığı konusunda uyaran Salvi, çok az bilgi verildiğinde bile bu sistemlerin, insanlardan ciddi derecede daha ikna edici olduğunu belirtti."
teknoloji,10 gençten 3'ü meslek seçimini yapay zekayla şekillendiriyor,https://www.trthaber.com/haber/bilim-teknoloji/10-gencten-3u-meslek-secimini-yapay-zekayla-sekillendiriyor-907608.html,"Birçok sektörde yaygın biçimde kullanılanyapay zekateknolojileri, teknik alanların yanı sıra günlük yaşamın her boyutunda etkisini giderek artırıyor. Bireylerin karar alma süreçlerinde etkin bir danışman haline gelen bu teknolojiler, özellikle kişisel ve mesleki tercihlerde yol gösterici bir konuma yerleşiyor. Eğitimden kariyer planlamasına, yaşam tarzı seçimlerinden finansal kararlara kadar birçok alanda başvurulan yapay zeka, kullanıcıların alternatifleri değerlendirmesine ve bilinçli adımlar atmasına katkı sağlıyor. Bu çerçevede yapılan araştırmalar, yapay zekanın genç kuşak başta olmak üzere toplumun geniş kesimleri tarafından karar süreçlerinde aktif biçimde kullanıldığını ortaya koyuyor. The Network ve Boston Consulting tarafından gerçekleştirilen, Türkiye ayağını Kariyer.net'in yürüttüğü ""Global Yeteneklerin Şifresi"" adlı araştırmaya göre, katılımcıların yüzde 84,8'i yapay zeka tarafından sunulan tavsiyeleri ""çok"" ya da ""kısmen"" doğru ve etkili bulduğunu belirtirken, yüzde 21'lik kesim ise bu tavsiyeleri ""çok doğru ve etkili"" olarak değerlendirdi. Yapay zekanın en yoğun kullanıldığı alanın yüzde 40'la iş başvurusu süreci olduğu tespit edilen araştırmada, yaşam tarzı değişiklikleri yüzde 29, kariyer kararları yüzde 26,eğitimveya kurs seçimi yüzde 24, kişisel finans yönetimi yüzde 21, meslek seçimi ise yüzde 17,4 oranla öne çıkan diğer alanlar olarak sıralandı. Gençlerin meslek seçimindeki yapay zekaya başvuru oranında ise genelin üzerinde bir istatistiğe ulaşıldı. 18-34 yaş aralığındaki katılımcıların yüzde 30'u, kariyer planlamasında yapay zeka destekli araçlardan yararlandığını aktardı. Katılımcıların yaklaşık yüzde 78'i yapay zeka önerileri doğrultusunda verdikleri kararlardan memnun kaldığını, yüzde 17,6'sı bu kararlardan tatmin olmadığını, yüzde 4,3'ü ise pişmanlık duyduğunu aktardı. Yapay zekadan aldığı önerilerle ilgili herhangi bir geri bildirimde bulunmayanların oranı da yüzde 67,5 oldu. Araştırmaya ilişkin, değerlendirmelerde bulunan Kariyer.net Üst Yöneticisi (CEO) Fatih Uysal, yılda 1,9 milyon kişinin yeni işini bulmasına doğrudan katkı sağladıklarını söyledi. Sahip oldukları geniş veriyi analiz ederek ve araştırmalar gerçekleştirerek hem şirketlere hem de adaylara faydalı içgörüler sunduklarına değinen Uysal, ""Bu kapsamdaaraştırmasonuçlarımız, Türkiye'de çalışanların yapay zekayı büyük ölçüde benimsediğini gösteriyor. Halihazırda Türkiye'de yeteneklerin yüzde 45'i, globalde ise yeteneklerin yaklaşık yüzde 40'ı, iş süreçlerine yapay zekayı dahil ediyor."" dedi. Uysal, meslek seçimi gibi adayların kariyerine doğrudan etki eden süreçlerde yapay zeka kullanımının artmaya başladığını vurgulayarak, ""Gençlerin meslek seçiminde yapay zekadan faydalanmaya daha eğilimli olmasını olağan karşılıyoruz. Bu kuşak, teknolojiyi içselleştirmiş, hızlı bilgiye ulaşmayı ve alternatifleri değerlendirmeyi önemseyen bir yapıya sahip."" değerlendirmesinde bulundu. Yapay zekanın son yıllarda insan hayatındaki yerinin güçlendiğini söyleyen Uysal, ""Bu teknolojilerin karar alma süreçlerinde daha aktif rol oynaması, kaçınılmaz hale geldi. Özellikle kariyer gibi kişisel ve uzun vadeli etkileri olan konularda yapay zeka destekli araçlar, gençler için yol gösterici bir kaynak haline dönüştü."" diye konuştu. Uysal, Kariyer.net olarak kendilerinin de bu dönüşümün bir parçası olduklarını, halihazırdaki projelerine ek olarak yapay zekayla zenginleştirilen ürünlerle, adayların ihtiyaç duyduğu yönlendirmeyi güvenilir, erişilebilir ve veri temelli bir şekilde sunmaya devam edeceklerini ifade etti. Araştırmanın, yapay zeka araçlarının kullanıcılar tarafından en çok profesyonel yaşamla ilgili karar süreçlerinde tercih edildiğini ortaya koyduğunu dile getiren Uysal, şöyle konuştu: ""Özellikle bireylerin iş hayatlarını doğrudan etkileyen konularda bu teknolojilerden faydalanma eğilimi oldukça yüksek. Kullanıcılar, yapay zekayı bir yol arkadaşı gibi görerek, kritik kararlarda fikir almak, seçenekleri değerlendirmek ve daha hızlı çözüm bulmak için kullanıyor. Bu tablo, yapay zekanın özellikle profesyonel karar noktalarında daha yoğun kullanıldığını gösteriyor. Özel hayatla ilgili karar süreçlerinde kullanımı ise henüz daha sınırlı."" Katılımcıların 5'te 1'inden fazlasının, yapay zeka tavsiyelerini çok doğru ve etkili bulduğunu hatırlatan Uysal, ""Bu durum, kullanıcıların önemli bir kısmının yapay zekayı güvenilir bir danışman olarak gördüğünü gösteriyor. Güven düzeyine baktığımızda ise yüzde 64 oranla kullanıcıların çoğu, orta seviyeyi işaret ediyor. Bu güvenin zamanla artması için şeffaflık, doğruluk ve kişiselleştirme konularında gelişim sağlanması gerektiğini düşünüyoruz."" şeklinde konuştu. Uysal, yapay zekadan aldığı önerilerle ilgili herhangi bir geri bildirimde bulunmayanların oranının hala yüksek kalmasını ise kullanıcıların deneyimlerini paylaşma alışkanlığının düşük olmasına ve platformlar tarafından bu sürecin henüz yeterinceteşvikedilmemesine bağladı. Kullanıcıların deneyimlerini paylaşmaya daha fazla teşvik edilmesi halinde, bu süreçlerin sürekli iyileştirilmesi ve kişiselleştirilmesinin mümkün olacağına inandığını aktaran Uysal, ""Geri bildirim mekanizmalarının güçlü hale gelmesi, yapay zekanın doğruluk oranını artıracak, kullanıcı güvenini pekiştirecek ve platformların daha etkili çözümler sunmasını sağlayacak."" ifadelerini kullandı."
teknoloji,Uluslararası MEB Robot Yarışması'nda yaklaşık 4 bin robot yarışacak,https://www.trthaber.com/haber/bilim-teknoloji/uluslararasi-meb-robot-yarismasinda-yaklasik-4-bin-robot-yarisacak-907431.html,"MEB tarafından her yıl uluslararası nitelikte düzenlenen yarışma, bu yıl 21-24 Mayıs'taKayseriKadir Has Kongre Merkezi'nde gerçekleştirilecek. İl MilliEğitimMüdürü Coşkun Esen, Uluslararası MEBRobotYarışması'nın Kayseri'de düzenlenmesinden dolayı gurur duyduklarını söyledi. Yarışmanın daha önce 16 ilde düzenlendiğini hatırlatan Esen, ""Bu organizasyonun amacı, mesleki ve teknik eğitimin niteliğinin artırılması, toplumda farkındalığın oluşturulması, rekabetçi vegirişimcibireylerin yetiştirilmesidir. Çocuklarımızın endüstriyel ve teknolojik gelişmelerinin farkında olması, bunları uluslararası nitelikteki akranlarıyla deneyimlemesi, bu yarışmanın en önemli amaçlarından biridir."" diye konuştu. Esen, yarışmanın büyük ve itibarlı bir organizasyon olduğunu belirterek, şunları kaydetti: ""Şu an itibarıyla 14 ülkeden ve 81 ilimizden 3 bin 903 robot ve 10 bin 472 katılımcı olacak. Yarışmaya katılımcı sayısı, bugüne kadar ulaşılan en üst seviyedir. Bundan dolayı son derece mutluyuz. Kadir Has Kongre Merkezi'nde bu yarışmalarımızı gerçekleştireceğiz. Ortaokul ve ortaokul dengi, orta öğretim ve üniversite öğrencilerinin katılabileceği 15 kategoride yarışmalar yapılacak. Yarışma alanlarının tüm üretimleri, Bakanlığımızın sponsorluğunda, Bakanlığımızın kaynak üretmesi sonucunda okullarımız tarafından yapıldı. Temel çizgi izleyen robot, ileri seviye çizgi izleyen robot, insansız hava aracı, RC sabit kanat,sualtı ve su üstü robot gibi alanlarda yarışmalar gerçekleştirilecek."" Farklı ülkelerden çocukların kıyasıya yarışacağı, farkındalık oluşturacağı bir etkinlik gerçekleştirileceğini aktaran Esen, 21-24 Mayıs'taki yarışmada dereceye girenlere çeşitli ödüller verileceğini dile getirdi."
