kategori,baslik,link,icerik
teknoloji,Yapay zeka ile dost olunabilir mi?,"https://www.ntv.com.tr/teknoloji/yapay-zeka-ile-dost-olunabilir-mi,4LC6LAMeYka6bK2i-1GyhQ","2013 yapımı, yönetmenliğini ve senaristliğini Spike Jonze’un yaptığıO (Her)filmi, sevgilisinden yeni ayrılmış ve ilişki konusunda çok da başarılı bir geçmişi olmayan Theodore Twombly (Joaquin Phoenix) ile Samantha adlı bir yapay zekâ programı (Scarlett Johansson) arasındaki aşkı konu alıyordu. Yapay zekâ Samantha’nın giderek Theodore’un her şeyini ele alması; e-postalarını düzenlemesi, mutlak bir empati ile gereksinimlerini önceden sezmesi ve hep uygun tepkiler vermesiyle zamanla Theodore, Samantha’ya gerçek bir kadınmış gibi bağlanmıştı. Peki gerçekten de bu şekilde insan ile yapay zekâ arasında özel bir ilişki, dostluk veya hatta filmdeki gibi bir aşk gelişebilir mi?Herfilminin yayın yılı olan 2014'te, henüz yapay zekâ programları bu kadar fazla yaşamımızın içinde yer almamışken akla gelen bu sorular, günümüzde daha fazla gündemde. Genelde yapay zekâ-insan ilişkisine ilişkin çok karanlık öngörüler var; öyle ki bunların içinde yapay zekânın güçlenerek bağımsız bir yapı haline geleceği ve insanlığın sonunu getirebileceği şeklinde senaryolar söz konusu. 1984 yapımıTerminatörfilminin ana konusu, yapay zekâ (YZ) tarafından yaratılmışSkynetadlı bir bilgisayar sisteminin, gelecekte insanlığa karşı savaş açarak onları yok etmeye çalışmasıdır. Bu savaşta, Skynet geçmişeterminatöradı verilen robotlar göndererek insan direnişinin lideri John Connor'ın doğuşunu engellemeye çalışır.Psikolojik anlamda da, yapay zekâ ve insan ilişkisine dair olumsuz değerlendirmeler var. Bu bakış açısı; yapay zekânın insan iradesini ele geçirip yöneteceği, insan-yapay zekâ ilişkisinin asla eşit olamayacağı, yapay zekâ ile arkadaşlığının insanı diğer insanlardan ayırıp izole edeceği ve insan-YZ dostluklarının daha değerli olan insan-insan dostluklarını baltalayacağı gibi kaygılardan besleniyor.YAPAY ZEKA-İNSAN İLİŞKİSİNİN SONU KÖTÜ OLMAK ZORUNDA MI?Dan Weijers ve Nick Munn'ınİnsan-YZ Dostluğu Mümkün ve İyi Olabilirbaşlıklı Mart 2025’teOxford Kesişimler: Toplumda Yapay Zekâbaşlıklı kitapta yayınlanan araştırmaları, Yapay Zekâ insan ilişkisi bağlamında bu konuya odaklanıyor. Bu yazıda Weijers ve Munn, insan-yapay zekâ (YZ) dostluğunun mümkün olduğunu ve hatta belirli durumlarda faydalı olabileceğini savunuyor.Yazarlar, bu itirazların çoğunun iki ana kategoriye ayrıldığını belirtiyor: bazı itirazlar gerçek dostluğun çeşitli yönlerinin önemini yanlış yorumlarken, diğerleri insan-YZ etkileşimlerinin ne olduğu veya teknolojinin gelişmeye devam etmesiyle ne olabileceği konusundaki hayal gücü eksikliğinden kaynaklanıyor.Makale, dostluğun yalnızca iki temel unsurunu gerektiren basitleştirilmiş bir dostluk tanımı öneriyor:1. Ödüllendirici etkileşimlerin ağırlığı.2. İlgili taraflar arasında karşılıklı olumlu niyetler.Araştırmacılar bu esnek dostluk anlayışına dayanarak, teknolojik gelişmelerin YZ'nin birçok durumda insan dostluklarını kalite açısından aşabileceği bir düzeye ulaşmasının olası olduğunu iddia ediyorlar.Mevcut YZ’nin (örneğin; Replika gibi) bu dostluk tanımını karşılayabildiğini ve gelecekteki YZ'nin daha da iyi arkadaşlar olabileceğini belirtiyorlar. Özellikle sosyal zorlukları olan veya olumsuz koşullara sahip bireyler için insan-YZ dostluklarının önemli avantajla sunduğunu vurguluyorlar. Bu dostlukların, bireylerin sosyal refahını ve yaşam kalitesini iyileştirmede önemli bir potansiyel taşıdığını belirtiyorlar.HER ŞEY TOZ PEMBE Mİ?Tabii ki hayır. İnsan-YZ dostluklarının yaygınlaşmasıyla birlikte, bu teknolojiyi üreten veya pazarlayan şirketlerin yapay zekâyı kontrol etmesinin doğuracağı kötüye kullanım tehlikesi var. Bir diğer olası sorun, insanların YZ'nin sunduğu sürekli ve mutlak destek, empati ve kolay erişim gibi avantajlar nedeniyle insan dostlukları yerine YZ dostluklarını tercih etme eğilimi ve bunun yaratabileceği bağımlılık riski bulunmaktadır. Bu bize Her filminde Theodore’ un yapay zekâ Samantha’ya aşık olmasını anımsatıyor.Bir diğer tehlike ise piyasada en ""dalkavuk"" YZ'lerin popülerleşmesiyle, kullanıcıların daha benmerkezci hale gelmesi ve insan ilişkilerinde ""önemli arkadaş"" rolünü yerine getirememesi.SONUÇTüm diğer yeni teknolojilerde olduğu gibi, YZ' nın da yanlış kullanımı elbette zararlı olabilir ancak çoğu insan bu teknolojileri faydalı şekillerde kullanabilir ve bu da yaşamımıza yeni olanaklar getirebilir ve pek çok yeni gelişmeye ivme verebilir. Yani sorun yine YZ’da değil insan da başlıyor ya da bitiyor."
teknoloji,En uzak galaksi keşfedildi,"https://www.ntv.com.tr/teknoloji/en-uzak-galaksi-kesfedildi,hhnQndGZXkWBzycE_0Wb_A","James WebbUzayTeleskobu (JWST), evrenin oluşumundan sadece 280 milyon yıl sonra ortaya çıkan ve bugüne kadar tespit edilen en uzak galaksiyi gözlemledi.Bu keşif, JWST’nin kozmik zamanın en erken evrelerine dair perdeyi aralama kapasitesini bir kez daha ortaya koydu.Yeni keşfedilen galaksiye ""MoM-z14"" adı verildi.Keşif, erken evreni gözlemlemek üzere yürütülen Mirage (veya Miracle) spektroskopik araştırması kapsamında yapıldı. Spektroskopik incelemelerde ""MoM-z14""ün ışığının çoğunlukla yıldızlardan kaynaklandığı belirlendi.Yani galaksi, süper kütleli bir kara delikten yayılan aktif galaktik çekirdek (AGN) ışığına değil, çok sayıda ve muhtemelen süper kütleli yıldızlardan gelen ışıltıya sahip. Ayrıca galaksinin azot-karbon oranı, Güneş’ten daha yüksek. Bu oran, Samanyolu’na bağlı eski küresel yıldız kümelerindekine benzer bir kimyasal bileşime işaret ediyor.Araştırmacılar bu benzerliğin, galaksi evrimini kozmik zaman boyunca birbirine bağlayan ipuçları sunduğunu belirtiyor."
teknoloji,Yapay zeka astronotlara zaman kazandırabilir,"https://www.ntv.com.tr/teknoloji/yapay-zeka-astronotlara-zaman-kazandirabilir,UG7KMJY3VkSDXDGBua6hKA","BAEAstronotProgramı'nın ikincisi kapsamında 4 bin kişi arasından seçilen 2 astronottan biri olan Matrooshi, geçen yıl NASA'nın ilgili eğitim programından mezun oldu. Matrooshi, BAE'nin uzay görevine hazır astronotları arasında yer alıyor.Matrooshi, astronotluk eğitiminin zor olduğuna işaret ederek, erkek ya da kadın olmanın bu açıdan bir önem taşımadığını söyledi.Uzayda yer çekimi olmadığını belirten Matrooshi, ""Bu nedenle çok ağır bir şeyi kaldırabilmem veya kaldıramamam önemli değil. Astronot olmak daha çok kişinin karakterine odaklanıyor"" dedi. Yapay zekanın uzaydaki çalışmalar açısından çok faydalı olabileceğini belirten Matrooshi, özellikle astronotlara uzaydaki yaşam destek sistemlerini izlemek zorunda kalmak yerine deneyler yapmak için daha fazla zaman sağlayabileceğini dile getirdi.''ASTRONOTLARIN GÜVENDE OLMALARI ÖNEMLİ''Yaşam destek sistemlerinin entegrasyonunun çok karmaşık olduğuna dikkati çeken Matrooshi, ''Astronotların uzayda bilim ve deneyler yaparken güvende olmalarını sağlamak çok önemlidir. Yaşam destek sistemlerini izlemek ve birbirine entegre etmek için yapay zekanın kullanılmasının, astronotların biyolojik bileşenlerini değiştirebilecek tüm unsurların analiz edilmesinde çok faydalı olabileceğini düşünüyorum'' ifadelerini kullandı."
teknoloji,Apple Music abonelik ücretine zam geldi!,"https://www.ntv.com.tr/ntvpara/apple-music-abonelik-ucretine-zam-geldi,0KvrBZM0pU-qfm4CO4Bwdg","AppleMusic Türkiye abonelik fiyatlarınazamyaptı.Milyonlarca şarkının yer aldığı Apple Music isimli dijital müzik hizmetine zam geldi. Bununla birlikte Öğrenci, Bireysel ve Aile abonelik planlarının ücreti arttı. Öğrenci abonelik ücreti aylık 32,99 TL, Bireysel abonelik ücreti aylık 59,99 TL, Aile abonelik ücreti ise aylık 99,99 TL'ye yükseldi."
teknoloji,"Microsoft'ta sansür iddiası: ""Filistin"" ve ""soykırım"" kelimelerini engelliyor!","https://www.ntv.com.tr/teknoloji/microsoftta-sansur-iddiasi-filistin-ve-soykirim-kelimelerini-engelliyor,kx2CTEKfb0K-tNSyOh-csg","AmerikanteknolojideviMicrosoft, ""Filistin"", ""Gazze"" ve ""soykırım"" terimlerini içeren şirket e-postalarının alıcılara ulaşmasını engellemeye başladı.The Verge internet sitesinde yer alan habere göreMicrosoftçalışanları, bazı e-postalarının alıcılara ulaşmadığını fark etti.Bunun üzerine gönderdikleri e-postalarda inceleme yapan çalışanlar, şirketin ""Filistin"", ""Gazze"" ve ""soykırım"" gibi çeşitli terimler içeren e-postaların şirket içindeki ve dışındaki alıcılara gönderilmesinin engellendiğini oraya koydu.Öte yandan Microsoft, şirket içinde ""siyasi içerikli e-postaları"" azaltmak için böyle bir uygulamaya gittiğini doğruladı.ÇALIŞANLAR TEPKİ GÖSTERMİŞTİBazı Microsoft çalışanları, 50. yıl dönümü partisinde şirketin İsrail'e sağladığı hizmetlere tepki göstermişti.Microsoft AI'ın üst düzey yöneticisi (CEO) Mustafa Süleyman'ın, şirketin 50. yıl dönümü partisinde yaptığı konuşma, Microsoft'un İsrail ile anlaşmalarını protesto eden çalışanlar tarafından yarıda kesilmişti.Seyircilerin arasından sahneye yaklaşan Microsoft çalışanı İbtihal Aboussad, sahnedeki Süleyman'a seslenerek ""Yapay zekayı iyilik için kullanmayı önemsediğini iddia ediyorsun ama Microsoft, İsrail ordusuna yapay zeka silahları satıyor. 50 bin insan öldü ve Microsoft, bölgemizdeki bu soykırımı destekliyor."" ifadelerini kullanmıştı.Associated Press tarafından 2025'in başlarında yapılan araştırma, Microsoft ve OpenAI'ın yapay zeka modellerinin, Gazze ve Lübnan'da bombalama hedeflerini seçmek için İsrail askeri programının parçası olarak kullanıldığını ortaya çıkarmıştı."
teknoloji,"Tesla'nın robotu artık ev işlerine yardım ediyor: Ütü, yemek, temizlik...","https://www.ntv.com.tr/teknoloji/teslanin-robotu-artik-ev-islerine-yardim-ediyor-utu-yemek-temizlik,IKd08A_Wqk2y9gAq8ywOlA","ABD'liTeslaşirketinin kurucusu ve başkanıElon Musk, X sosyal ağında Optimus robotunun yeni becerilerini övdü.Yayınlanan videoda robotun talimatlara uygun olarak ev işleri yaptığı görülüyor.Robot ütü yapıyor, yerleri süpürüyor, bir tencerenin içindekileri kaşıkla karıştırıyor, çöpleri atıyor ve bir fırça ve faraşla masayı temizliyor.Optimus, X hesabından “Bütün gün sadece dans etmiyorum” şeklinde bir paylaşım yapıldı.Musk, hesabında robotun başarıları için “Şimdiye kadar yapılmış en büyük ürün” yorumunu yaptı.Optimus'un geliştirilmesinden sorumlu olan Milan Kovacs, şu anki görevlerden birinin robotun ev işlerini yapan insanların internet videolarından doğrudan öğrenmesini sağlamak olduğunu söyledi.Musk, Ocak 2022'de insansı bir robotun yaratılmasını şirketin geliştiricileri için bir öncelik olarak nitelendirdi. 2023 baharında Optimus Gen 1 android tanıtıldı. Aynı yılın Aralık ayında Tesla, Optimus 2 insansı robotunu gösterdi."
teknoloji,Elon Musk'tan Tesla açıklaması: Ölmediğim sürece devam edeceğim,"https://www.ntv.com.tr/otomobil/elon-musktan-tesla-aciklamasi-olmedigim-surece-devam-edecegim,1DvMUOjqvEK7wInTcvO7QQ","Dünyanın en zengin insanıElon Musk﻿​, Katar'da düzenlenen bir ekonomi forumunda yaptığı açıklamada, ""ölmediği sürece"" önümüzdeki beş yıl boyunca Tesla'nın CEO'su olarak kalmaya kararlı olduğunu söyledi.Musk, Tesla’nın başında kalmasının en önemli koşulunun şirket üzerinde makul bir kontrol sahibi olmak olduğunu belirtti.""EN ZAYIF PAZAR AVRUPA""Tesla'nın zaten “başarılı bir dönüşüm” geçirdiğini ifade eden Musk, şirketin en zayıf pazarının Avrupa olduğunu, diğer bölgelerde ise talebin güçlü kaldığını dile getirdi.Musk ayrıca, internet hizmeti Starlink'in gelecekte halka arz edilebileceğini ancak bunun için acil bir plan olmadığını söyledi.Starlink’in şu anda dünya genelinde 70’ten fazla ülkede faaliyet gösterdiğini belirten Musk, özellikle Hindistan gibi gelişmekte olan pazarlarda büyümeye odaklandıklarını vurguladı.Yapay zeka sektörüne ilişkin değerlendirmelerde de bulunan Musk,ABD’de bu alanda bazı düzenlemelerin olması gerektiğini, ancak sektörün aşırı şekilde regüle edilmemesi gerektiğini savundu.Musk’ın yapay zeka şirketi xAI, daha gelişmiş modellerin eğitimi için veri merkezi kapasitesini artırmayı hedefliyor. Bu amaçla milyarlarca dolarlık yatırım toplandığı belirtiliyor.Şirketin Tennessee eyaletinin Memphis kentinde kurduğu “Colossus” adlı süper bilgisayar kümesi, dünyanın en büyüklerinden biri olarak gösteriliyor."
teknoloji,"Rusya'dan Telegram'a 2,8 milyon ruble ceza","https://www.ntv.com.tr/teknoloji/rusyadan-telegrama-2-8-milyon-ruble-ceza,xaiKWcFFbkaJzCAfdM3MUA","Sosyal medya platformuTelegramaleyhine açılan dava,Rusya'nın başkenti Moskova'da görüldü.Söz konusu platformdaki kullanıcı verilerinin Rusya'da yerelleştirmediği gerekçesiyle yasalara uyulmadığına kanaat getiren mahkeme, Telegram'ın 2,8 milyon ruble (yaklaşık 34 bin 700 dolar) para cezası ödemesine hükmetti.Ülkede, Telegramın yanı sıra Zoom, Twitch, WhatsApp, Spotify ve LinkedIn gibi çeşitli yabancı platformlara da kullanıcı verilerini yerelleştirmedikleri gerekçesiyle para cezaları verilmişti."
teknoloji,Strese dayanıklı! Uzayda yeni mikrop keşfedildi,"https://www.ntv.com.tr/teknoloji/strese-dayanikli-uzayda-yeni-mikrop-kesfedildi,Rqsy08LzwUyVRNcUUvjTMw","Biliminsanları, Çin'in TiangongUzayİstasyonu'nda yeni birmikroptürü tespit etti.Niallia tiangongensis olarak tanımlanan tür, karasal bir bakterinin yeni bir çeşidi olup uzay istasyonunun içindeki bir kabinde bulundu.Keşfin gelecekteki uzay görevleri, astronot sağlığı ve biyogüvenlik açısından önemli sonuçlar doğuracağı belirtiliyor.""UZAYA ÖZGÜ STRESE DAYANIKLI""Yeni mikrop türü, radyasyon hasarından kaynaklanan gelişmiş onarım ve oksidatif strese dayanma yeteneğine sahip.Ayrıca uzaya özgü stres faktörlerine karşı kayda değer bir dayanıklılık gösterdiği belirtiliyor.İnsanlık uzun süreli Ay ve Mars görevlerine hazırlanırken, mikropların uzaya nasıl uyum sağladığını anlamak, yalnızca yörüngedeki değil, Dünya'daki uygulamalar için de büyük önem taşıyor.ÖRNEKLER NASIL TOPLANDI?Shenzhou-15 görevindeki astronotlar, Mayıs 2023'te Tiangong'un iç kısımlarından mikrobiyal örnekler toplamak için steril mendiller kullandı.Örnekler çok düşük sıcaklıklarda saklandı, Dünya'ya geri getirildi ve genomik, metabolik ve filogenetik analizlere tabi tutuldu.DÜNYA'DAKİ AKRABALARINDAN FARKLIAraştırmacılar, yeni türün cyto bacillaceae familyasındaki niallia cinsine ait olduğunu, ancak Dünya'daki bilinen akrabalarından genetik olarak farklı olduğunu buldular.Cytobacillus, çubuk şeklindeki bakterilerin bir cinsidir ve Bacillaceae ailesi, dünyanın en dayanıklı bakterilerinden biridir.Mikrobun, Tiangong uzay istasyonunun eşsiz ortamında yaşama uygun özellikler geliştirdiği veya adapte olduğu, bunun da onu hem genetik hem de işlevsel olarak bilinen Dünya türlerinden ayırdığı aktarılıyor.ASTRONOTLAR İÇİN TEHDİT Mİ?Araştırmacılar, niallia tiangongensis'in Tiangong'daki astronotlar için doğrudan bir sağlık tehdidi oluşturup oluşturmadığını henüz tespit edemediler."
teknoloji,Nike işten çıkarma yapacak,"https://www.ntv.com.tr/ntvpara/nike-isten-cikarma-yapacak,FsheJDo3akuBgURelu40_A","Bir şirket temsilcisinin Reuters'a yaptığı açıklamaya göre, spor giyim perakendecisi Nike teknoloji bölümündeki bazı çalışanlarını işten çıkarma kararı aldı.Nike'ın bu işin bir kısmını üçüncü taraf satıcılara kaydıracağını belirten temsilci, değişikliklerin geçen hafta duyurulduğunu da sözlerine ekledi.Temsilci kaç çalışanın işten çıkarıldığını belirtmedi. Nike'ın teknoloji bölümünde kaç kişinin çalıştığı henüz belli değil.GELİRLERİNDE DÜŞÜŞ ÖNGÖRÜLÜYORAir Jordan üreticisi Mart ayında dördüncü çeyrek gelirlerinde analistlerin beklediğinden daha sert bir düşüş öngörmüş ve daha trend rakiplerine yönelen tüketicilerin ilgisini yeniden canlandırmaya çalışırken temkinli bir tavır sergilemişti.Bu ayın başlarında Nike CEO'su Elliott Hill üst düzey liderlik ekibinde çeşitli değişiklikler yaptı. Hill, son zamanlarda yeni ve yenilikçi ayakkabılar tasarlamakta zorlanan şirkette bir dönüşüme öncülük etmek için Ekim ayında dümene geçti."
teknoloji,Nvidia'dan yapay zeka atağı... Yeni ürünler tanıtıldı,"https://www.ntv.com.tr/teknoloji/nvidiadan-yapay-zeka-atagi-yeni-urunler-tanitildi,DSfIhlQiq06SyuPKCdWKPg","Nvidia CEO Jensen Huang bir dizi duyuru yaptı ve şirketiyapay zekageliştirme ve bilgi işlemin merkezinde tutmayı amaçlayan yeni ürünleri tanıttı.En dikkat çekici duyurulardan biri, müşterilerin ve iş ortaklarının Nvidia olmayan merkezi işlem birimlerini ve grafik işlem birimlerini Nvidia'nın ürünleri ve NVLink ile birlikte kullanmalarına olanak tanıyan yeni ""NVLink Fusion"" programı oldu.NVLink şimdiye kadar Nvidia tarafından üretilen çiplere kapalıydı. NVLink, Nvidia tarafından GPU'ları ve CPU'ları arasında bağlantı kurmak ve veri alışverişi yapmak için geliştirilen birteknoloji.Huang, Asya'nın en büyük elektronik konferansı olan Tayvan'daki Computex 2025'te ""NV link fusion, sadece yarı özel çipler değil, yarı özel yapay zeka altyapısı oluşturabilmeniz içindir"" dedi.Huang'a göre NVLink Fusion, yapay zeka altyapılarının Nvidia işlemcilerini farklı CPU'lar ve uygulamaya özel entegre devrelerle (ASIC'ler) birleştirmesine olanak tanıyor. Huang Her durumda, NV link altyapısını ve NV link ekosistemini kullanmanın avantajına sahipsiniz."" ifadesini kullandı.NVLink Fusion için yapay zeka çip üreticisi ortakları arasında MediaTek, Marvell, Alchip, Astera Labs, Synopsys ve Kadans bulunuyor.NVLink Fusion kapsamında Fujitsu gibi Nvidia müşterileri ve Qualcomm Technologies ayrıca kendi üçüncü taraf CPU'larını yapay zeka veri merkezlerinde Nvidia'nın GPU'larına bağlayabileceklerini de ekledi.""RAKİPLERİNDNE PAY ALACAK""Washington merkezli bir yarı iletken ve teknoloji analisti olan Ray Wang'a göre NVLink, Nvidia'nın geleneksel olarak Nvidia'nın rakibi olarak görülen ASIC'lere dayalı veri merkezlerinden pay alma planlarını temsil ediyor.Nvidia, genel yapay zeka eğitimi için kullanılan GPU'larda baskın bir konuma sahip olsa da, birçok rakip daha spesifik uygulamalar için tasarlanmış çiplerde genişleme alanı görüyor."
ekonomi,Nükleer denetim kararı Resmi Gazete'de yayımlandı,"https://www.ntv.com.tr/ntvpara/nukleer-denetim-karari-resmi-gazetede-yayimlandi,JsR-561k706tF3g3d2ie5w","Konuya ilişkin kararlarResmi Gazete'de yayımlandı, usul ve esaslar yayım tarihinden itibaren 3 ay sonra yürürlüğe girecek.Buna göre, kurum nükleer güvence kapsamında nükleer enerji ve iyonlaştırıcı radyasyona ilişkin faaliyetlerin, mevzuat veya yetki koşullarına, kurum kararlarına ve talimatlarına, uyulması gereken teknik gerekler ile standart, prosedür ve benzeri dokümanlara uygunluğunu denetimlerle tespit ve teyit edecek.Ulusal denetimler, en az biri kurum denetçisi olmak üzere en az iki denetim görevlisinden oluşan denetim ekibi tarafından gerçekleştirilecek.Ulusal denetimler, kurum tarafından belirlenen yıllık denetim programı kapsamında veya programsız olarak gerçekleştirilecek.Önceki denetimlerde tespit edilen bulguların giderilmesine ve tekrarının önlenmesine yönelik olarak gerçekleştirilen düzeltici ve önleyici faaliyetlerin yeterliğinin ve etkinliğinin yerinde teyit edilmesinin kurum tarafından gerekli görülmesi ve nükleer maddenin yetkisiz kullanımının bildirimi veya gelişen yeni durumlar sonucunda denetimin kurum tarafından gerekli görülmesi halinde denetimler programsız olarak yapılacak.Denetimler, resmi tatil günleri de dahil olmak üzere yılın herhangi bir günü ve günün herhangi bir saatinde gerçekleştirilebilecek.Kurum, tesislere her takvim yılında en az bir defa olmak üzere denetim gerçekleştirecek ve ardışık iki denetimin arası 14 aydan fazla olamayacak.Denetimlere ilişkin görsel ve işitsel kayıtlar, kurum tarafından kuruma ait cihazlar kullanılarak tutulacak ve gizlilik derecesine uygun şekilde muhafaza edilecek."
ekonomi,Merkez Bankası'ndan zorunlu karşılık adımı,"https://www.ntv.com.tr/ntvpara/merkez-bankasindan-zorunlu-karsilik-adimi,TIJuQPowR0W-D35iKuuZrA","Türkiye CumhuriyetMerkez Bankası(TCMB), tarafından yapılan makro ihtiyati çerçeveye ilişkin basın duyurusuna göre, makro finansal istikrarı ve parasal aktarım mekanizmasını güçlendirmek amacıyla yurt dışından temin edilen Türk lirası cinsi kısa vadeli borçlara uygulanan zorunlu karşılık oranlarında değişiklikler yapıldı.Buna göre, Türk lirası cinsi yurt dışı repo işlemlerinden sağlanan fonlar ve yurt dışından kullanılan krediler için 1 yıla kadar vadede yüzde 12 olan zorunlu karşılık oranı, vadeye göre farklılaştırılarak 1 aya kadar vadede yüzde 18’e, 3 aya kadar vadede yüzde 14’e yükseltildi."
ekonomi,Dev kuruluş borsa için hedef yükseltti,"https://www.ntv.com.tr/ntvpara/dev-kurulus-borsa-icin-hedef-yukseltti,01LQ0eu24UKBNJPD5g-7Rw","UBS Global Wealth Management, S&P 500 için 2025 yılsonu hedefini 5 bin 800'den 6 bin  puana yükseltti.UBS, gelecek 12 ay, Haziran 2026 hedefini 6 bin 400 olarak belirledi.UBS ayrıca S&P 500'de yer alan şirketler için 2025 yılı hisse başına kazanç beklentisini 250 dolardan 260 dolara yükseltti ve 2026 EPS tahminini 275dolarolan önceki tahmininden 280 dolara çıkardı.UBS'in ABD hisse senetleri başkanı David Lefkowitz, değişiklikler için beklenenden daha iyi bir ilk çeyrek kazanç sezonu ve yılın ikinci yarısında GSYİH büyümesi için biraz daha yüksek beklentileri gösterdi."
ekonomi,AB tek pazarı canlandırmak istiyor,"https://www.ntv.com.tr/ntvpara/ab-tek-pazari-canlandirmak-istiyor,u_iufGtghUCAyQr7pWaK2A","Avrupa Birliği(AB), Komisyonu, üye 27 ülke ile birlikte, Avrupa Ekonomik Alanı Anlaşması aracılığıyla İzlanda, Lihtenştayn, Norveç; sektörel anlaşmalar aracılığıyla İsviçre'yi içeren ve katılımcı ülkelere yasal olarak uymakla yükümlü oldukları ortak kurallarla standartlar getiren tek pazarın işleyişinin geliştirilmesi amacıyla hazırladığı yeni stratejisini duyurdu.Stratejiye göre, AB içinde özellikleticaretve yatırımların canlanmasına mani olan sorunlar giderilirken ticaret ve yatırımların önündeki engeller azaltılacak.KOBİ'lerin faaliyetlerini yürütmelerine ve büyümelerine yardımcı olacak adımlar atılacak, işletmelerin dijitalleşmesine öncelik verilecek. Karmaşık AB kuralları ile işletme kuruluş ve operasyonları daha sade hale getirilecek biçimde değiştirilecek.Tek pazar içinde mesleki yeterliliklerin tanınmasını artıracak önlemler alınacak. Tek pazarda ortak standartlar getirilen alanların artırılması üzerinde çalışılacak.Üye ülkeler arasında paketleme konusundaki farklı kurallar giderilecek ve hizmetler alanındaki düzenleme farklılıkları azaltılacak.Tek pazarda özellikle düşük riskli sektörlerde çalışanların kendi ülkeleri dışında geçici görevlendirilmelere ilişkin kurallar sadeleştirilecek.Enerji, telekomünikasyon, ulaştırma ve finansal hizmetler sektörlerinde entegrasyon artırılacak. Böylece, ürünlerin serbest dolaşımı, hizmetlerin sınır ötesi sağlanması ve AB genelinde işletme kuruluş ve operasyonları basitleştirilecek.Tek pazar, 26 milyon civarında işletmeyi ve 450 milyon tüketiciyi kapsıyor. Tek pazarın GSYH'si 18 trilyon avro civarında seyrediyor."
